avg_work_hours_per_day,avg_rest_hours_per_day,avg_sleep_hours_per_day,avg_exercise_hours_per_day,total_hours_per_day,active_hours,rest_sleep_ratio,exercise_share,gender_Male,occupation_type_Consultant,occupation_type_Driver,occupation_type_Engineer,occupation_type_Entrepreneur,occupation_type_Freelancer,occupation_type_Healthcare Worker,occupation_type_Manager,occupation_type_Manual Laborer,occupation_type_Office Worker,occupation_type_Retail Worker,occupation_type_Scientist,occupation_type_Teacher,occupation_type_Technician,age_at_death
7.14,10.69,5.68,0.49,23.999999999999996,7.63,1.8820419221757179,0.0642201750694397,False,False,False,False,False,True,False,False,False,False,False,False,False,False,95
8.89,9.15,5.96,0.0,24.0,8.89,1.535234641739154,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,83
6.76,5.41,9.1,2.74,24.009999999999998,9.5,0.5945054291752276,0.2884210222714714,True,False,False,False,False,False,False,False,False,False,True,False,False,False,83
9.16,7.88,6.13,0.83,23.999999999999996,9.99,1.2854810301009738,0.08308307476645899,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95
7.01,8.27,6.88,1.83,23.990000000000002,8.84,1.2020347090065828,0.20701355124281098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,77
8.18,3.07,10.14,2.6,23.990000000000002,10.78,0.3027613113647622,0.24118736167093124,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75
13.54,1.0,8.61,0.85,24.0,14.389999999999999,0.1161440050936115,0.05906879367138335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,80
7.85,8.15,6.75,1.25,24.0,9.1,1.2074072285322626,0.13736262226784374,False,False,False,True,False,False,False,False,False,False,False,False,False,False,83
10.04,5.89,6.34,1.73,24.0,11.77,0.929021935485499,0.1469838447762239,False,True,False,False,False,False,False,False,False,False,False,False,False,False,86
12.7,4.02,4.48,2.8,24.0,15.5,0.8973212282765113,0.18064514963579678,False,False,False,False,True,False,False,False,False,False,False,False,False,False,89
8.15,5.51,9.49,0.85,24.0,9.0,0.5806111084709054,0.09444443395061845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,79
4.68,9.78,7.88,1.66,24.0,6.34,1.2411165937669297,0.2618296116987994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91
9.66,2.6,11.23,0.52,24.01,10.18,0.2315226864182826,0.05108054508049656,True,False,False,False,False,False,False,False,False,False,False,False,False,True,65
13.02,1.0,8.22,1.75,23.990000000000002,14.77,0.12165448641672914,0.11848340430037886,True,False,False,False,False,False,False,True,False,False,False,False,False,False,63
8.15,8.6,7.25,0.0,24.0,8.15,1.1862067329370023,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,96
6.71,11.6,5.41,0.28,24.0,6.99,2.1441770528323376,0.04005721887593435,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80
9.09,3.43,9.16,2.32,24.0,11.41,0.3744541075923464,0.2033303940990014,True,False,True,False,False,False,False,False,False,False,False,False,False,False,69
4.41,9.76,8.29,1.54,24.0,5.95,1.1773219327717814,0.25882348591201915,True,False,False,False,False,False,False,False,False,False,False,False,False,False,85
7.97,7.63,7.63,0.77,24.0,8.74,0.9999998689384182,0.08810067641868692,True,False,False,False,False,False,False,False,False,False,False,False,False,False,84
8.1,8.89,7.02,0.0,24.01,8.1,1.2663815859855292,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,86
9.69,5.31,8.49,0.51,24.000000000000004,10.2,0.6254416224450385,0.04999999509803971,True,False,False,False,False,False,False,False,False,True,False,False,False,False,80
6.26,4.82,11.17,1.75,24.0,8.01,0.43151294256822365,0.21847687659464715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,81
7.91,8.15,5.18,2.77,24.01,10.68,1.5733587696218592,0.25936327159519934,True,False,False,False,False,False,False,False,False,False,False,False,True,False,71
7.38,8.02,5.86,2.74,24.0,10.120000000000001,1.3686004490442918,0.27075096138824495,True,False,False,False,False,False,False,False,False,False,False,False,False,True,82
11.57,5.15,7.27,0.0,23.99,11.57,0.7083905490521941,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,82
7.13,5.88,9.13,1.85,23.990000000000002,8.98,0.6440305975870101,0.20601334008760133,False,False,False,False,False,False,False,False,False,False,True,False,False,False,82
8.08,4.22,8.71,3.0,24.01,11.08,0.48450051842703573,0.27075809830703085,True,False,False,False,False,False,False,False,False,False,False,False,True,False,93
11.99,4.22,4.88,2.91,24.0,14.9,0.8647539211569834,0.195302000315302,True,False,True,False,False,False,False,False,False,False,False,False,False,False,87
10.42,4.63,7.26,1.69,24.000000000000004,12.11,0.6377409589888486,0.1395540760070953,True,False,False,False,False,False,True,False,False,False,False,False,False,False,71
10.22,2.07,9.01,2.71,24.01,12.93,0.22974470258105412,0.20959008433178003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,74
10.69,2.61,10.18,0.52,23.999999999999996,11.209999999999999,0.25638504357710773,0.046387150188479026,True,False,False,False,False,False,True,False,False,False,False,False,False,False,81
10.5,2.27,8.42,2.81,23.999999999999996,13.31,0.2695961675063934,0.21111944319162712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,76
7.25,8.77,6.62,1.36,24.0,8.61,1.3247732137804813,0.15795584692731165,False,False,False,False,False,False,False,False,False,True,False,False,False,False,95
6.87,9.02,6.5,1.61,24.0,8.48,1.387692094201216,0.18985846817706745,True,False,False,False,False,False,False,False,False,False,False,False,True,False,88
8.16,4.66,9.26,1.91,23.99,10.07,0.5032396864751959,0.18967227510702334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,69
8.81,9.45,5.74,0.0,24.0,8.81,1.6463411765956135,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,77
10.93,2.59,10.16,0.32,24.0,11.25,0.25492123475184697,0.02844444191604961,True,False,False,False,False,False,False,False,True,False,False,False,False,False,77
6.67,8.51,5.83,2.99,24.0,9.66,1.4596910017682672,0.30952377748201065,False,True,False,False,False,False,False,False,False,False,False,False,False,False,89
4.2,10.82,8.09,0.89,24.0,5.09,1.3374534811553178,0.17485261790714776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100
8.34,8.12,6.28,1.26,24.000000000000004,9.6,1.2929934246825754,0.13124998632812643,False,False,False,False,False,False,False,False,False,False,True,False,False,False,93
10.13,4.98,5.89,3.0,24.0,13.13,0.8455007053479279,0.2284843694985248,False,False,False,False,False,False,True,False,False,False,False,False,False,False,84
8.09,8.71,6.4,0.8,24.000000000000004,8.89,1.3609372873535488,0.08998874128360616,False,False,False,False,False,False,False,False,False,True,False,False,False,False,88
10.24,4.08,8.46,1.22,24.0,11.46,0.48226944654025455,0.10645723329343514,False,False,False,False,False,False,False,True,False,False,False,False,False,False,85
9.27,5.51,6.53,2.69,24.0,11.959999999999999,0.8437977268303634,0.22491636915414975,True,False,False,False,False,False,False,True,False,False,False,False,False,False,84
10.19,4.27,8.03,1.51,24.0,11.7,0.5317558490964074,0.1290598180290754,True,False,False,False,False,False,False,False,True,False,False,False,False,False,86
11.06,5.46,6.76,0.72,24.0,11.780000000000001,0.8076921882112148,0.061120538105217476,True,False,False,False,False,False,False,True,False,False,False,False,False,False,58
9.33,5.61,7.07,1.99,24.0,11.32,0.7934935228439147,0.17579503747393663,True,False,False,False,False,False,False,False,False,False,False,False,False,True,75
9.61,7.75,4.9,1.74,23.999999999999996,11.35,1.5816323302791162,0.15330395125075322,True,False,False,False,False,False,False,False,True,False,False,False,False,False,65
7.06,6.97,8.67,1.3,24.0,8.36,0.803921475902944,0.15550237374373524,True,False,False,False,False,False,False,False,False,False,True,False,False,False,77
9.45,3.47,8.2,2.88,23.999999999999996,12.329999999999998,0.4231706801011367,0.2335766233920014,True,False,False,False,False,False,False,False,False,False,False,False,False,True,85
8.03,5.36,7.94,2.67,24.0,10.7,0.6750628872716766,0.249532686959562,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85
7.85,7.22,7.34,1.59,24.0,9.44,0.9836510921456277,0.168432185547438,False,False,False,False,False,False,False,False,False,False,True,False,False,False,92
8.22,8.01,5.16,2.61,24.0,10.83,1.552325280557116,0.24099720766415442,True,False,False,True,False,False,False,False,False,False,False,False,False,False,94
12.6,4.22,6.16,1.02,24.0,13.62,0.685064823853113,0.07488986234288823,True,False,False,False,True,False,False,False,False,False,False,False,False,False,75
7.32,4.38,9.73,2.57,24.0,9.89,0.45015411611982364,0.25985841659672226,True,False,False,False,False,False,False,False,False,True,False,False,False,False,64
7.96,6.83,6.63,2.58,24.0,10.54,1.0301657571394032,0.2447817604571385,True,False,False,False,False,True,False,False,False,False,False,False,False,False,74
9.71,3.21,10.31,0.77,24.000000000000004,10.48,0.3113481754269471,0.07347327543193938,True,False,True,False,False,False,False,False,False,False,False,False,False,False,80
10.2,5.47,6.51,1.83,24.009999999999998,12.03,0.8402456466596548,0.15211968810310159,False,False,False,False,False,False,False,False,True,False,False,False,False,False,88
10.35,7.91,5.27,0.46,23.99,10.81,1.500948481793457,0.042553187552896624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,77
11.03,1.49,9.85,1.64,24.009999999999998,12.67,0.15126902017573401,0.12943961093610015,True,False,True,False,False,False,False,False,False,False,False,False,False,False,66
13.33,5.29,3.87,1.51,24.000000000000004,14.84,1.3669247113889633,0.10175201470673756,True,False,False,False,False,False,False,True,False,False,False,False,False,False,61
8.83,6.79,6.29,2.09,24.0,10.92,1.07949108434164,0.19139192386520845,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85
10.67,6.04,6.59,0.7,24.0,11.37,0.9165400733626596,0.06156551789221479,True,False,False,False,False,False,False,False,False,False,False,True,False,False,77
11.87,3.59,7.01,1.53,24.0,13.399999999999999,0.5121254618936574,0.11417909595678391,False,False,False,False,False,False,True,False,False,False,False,False,False,False,84
5.15,11.81,6.26,0.78,24.0,5.930000000000001,1.8865811682777687,0.13153454780193122,True,False,False,False,False,True,False,False,False,False,False,False,False,False,74
11.41,6.1,6.06,0.43,23.999999999999996,11.84,1.0066004939603146,0.0363175645002057,True,False,False,False,False,False,False,True,False,False,False,False,False,False,70
9.57,3.31,9.93,1.19,24.000000000000004,10.76,0.33333329976502524,0.11059478526070769,False,False,False,False,False,False,False,False,False,False,True,False,False,False,74
11.1,4.45,6.18,2.28,24.01,13.379999999999999,0.7200646084037851,0.17040357470825301,True,False,False,False,False,False,True,False,False,False,False,False,False,False,87
8.12,4.98,8.16,2.74,24.0,10.86,0.6102940428561223,0.2523020025504602,False,False,False,False,False,False,False,False,False,False,True,False,False,False,76
10.58,4.33,7.03,2.05,23.990000000000002,12.629999999999999,0.6159316335801375,0.16231194280982242,True,False,False,False,False,False,False,False,False,False,False,True,False,False,98
14.16,1.24,7.01,1.59,24.0,15.75,0.17689013168471732,0.10095237454270639,True,False,False,False,True,False,False,False,False,False,False,False,False,False,78
6.31,10.3,5.89,1.5,24.0,7.81,1.7487263584505335,0.19206143507536044,True,False,False,False,False,False,False,False,False,False,True,False,False,False,82
7.43,7.92,7.74,0.91,24.0,8.34,1.0232556817499119,0.10911269674907714,True,False,False,True,False,False,False,False,False,False,False,False,False,False,100
8.19,4.46,8.35,3.0,24.0,11.19,0.5341316725590812,0.2680964907867301,False,False,False,False,False,False,True,False,False,False,False,False,False,False,84
6.8,9.97,6.52,0.71,24.0,7.51,1.5291408697636704,0.09454059992801599,False,True,False,False,False,False,False,False,False,False,False,False,False,False,86
9.35,6.49,5.16,3.0,24.0,12.35,1.2577516942341678,0.2429149600878575,False,False,False,False,False,False,False,False,False,False,True,False,False,False,81
8.87,6.41,7.42,1.3,24.0,10.17,0.8638812851912014,0.12782692941721444,False,False,False,False,False,True,False,False,False,False,False,False,False,False,81
8.1,6.51,8.66,0.72,23.99,8.82,0.7517320148115456,0.0816326438058227,False,False,False,False,False,False,False,False,True,False,False,False,False,False,93
7.56,7.5,8.48,0.47,24.009999999999998,8.03,0.8844338579677055,0.05853050329632587,False,False,False,False,False,False,False,False,False,False,False,False,False,True,98
9.58,4.88,9.08,0.46,24.0,10.040000000000001,0.5374448747307407,0.045816728504309914,True,False,False,False,False,False,False,False,False,False,True,False,False,False,67
8.43,7.89,7.67,0.0,23.990000000000002,8.43,1.0286830471078166,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,96
8.32,2.74,10.06,2.88,24.0,11.2,0.2723657780948531,0.25714283418367556,True,False,False,False,False,False,False,False,False,False,False,True,False,False,87
11.74,2.2,7.84,2.21,23.990000000000002,13.95,0.2806122091055856,0.1584229277116181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,72
11.86,4.31,6.16,1.67,24.0,13.53,0.6996752110916864,0.12342940698969646,True,False,False,False,False,False,False,True,False,False,False,False,False,False,83
8.13,4.07,10.71,1.1,24.010000000000005,9.23,0.38001863865372193,0.1191765851379648,False,False,False,False,False,False,False,False,False,False,True,False,False,False,71
8.42,6.21,8.06,1.31,23.999999999999996,9.73,0.7704713684278699,0.1346351351865226,True,False,True,False,False,False,False,False,False,False,False,False,False,False,70
7.77,6.68,7.94,1.6,23.990000000000002,9.37,0.8413097177191791,0.17075771923610258,True,False,False,False,False,False,False,False,False,True,False,False,False,False,100
7.59,7.79,6.69,1.93,24.0,9.52,1.1644243401458385,0.20273107114169422,True,False,False,False,False,False,False,False,False,False,False,False,False,True,95
9.32,6.54,5.34,2.8,24.0,12.120000000000001,1.2247188717754922,0.2310230832489205,False,False,False,False,False,False,False,False,False,False,False,True,False,False,87
8.44,6.45,7.59,1.52,24.0,9.959999999999999,0.849802259578095,0.15261042644473632,False,False,False,False,False,False,False,False,True,False,False,False,False,False,92
7.74,9.64,5.59,1.02,23.990000000000002,8.76,1.724507741590744,0.1164383428723353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86
9.71,7.44,6.85,0.0,24.0,9.71,1.0861312283020106,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72
10.05,4.08,7.0,2.87,24.000000000000004,12.920000000000002,0.5828570595918486,0.22213620571701193,False,True,False,False,False,False,False,False,False,False,False,False,False,False,79
8.13,7.26,6.08,2.53,24.0,10.66,1.1940787509738895,0.23733581263266298,True,False,False,False,False,False,True,False,False,False,False,False,False,False,88
6.62,7.96,6.89,2.53,24.0,9.15,1.1552973649786118,0.27650270202156263,False,False,False,False,False,False,False,False,False,False,False,False,True,False,98
14.25,3.52,4.05,2.18,24.0,16.43,0.8691355878677561,0.132684106349111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,75
11.85,1.0,8.46,2.69,24.000000000000004,14.54,0.11820329572065062,0.1850068648550987,True,False,False,False,False,False,True,False,False,False,False,False,False,False,65
7.05,5.18,10.63,1.14,24.0,8.19,0.4873000482314159,0.1391941221985199,False,False,False,False,False,False,False,False,False,False,False,False,False,True,78
11.99,4.54,6.03,1.45,24.01,13.44,0.7529020310278555,0.1078868967346059,True,False,False,False,False,False,False,False,True,False,False,False,False,False,69
11.59,4.66,6.74,1.01,24.000000000000004,12.6,0.6913945561729145,0.08015872379692669,True,True,False,False,False,False,False,False,False,False,False,False,False,False,64
8.67,7.95,6.16,1.22,24.0,9.89,1.2905842060739925,0.12335691371517556,False,False,False,False,False,False,False,False,True,False,False,False,False,False,98
7.07,8.9,6.29,1.74,24.0,8.81,1.4149441311694546,0.1975028152664228,False,False,False,True,False,False,False,False,False,False,False,False,False,False,82
7.3,7.26,7.43,2.0,23.99,9.3,0.9771196531467492,0.2150537403168021,True,False,False,False,False,False,False,False,False,False,False,False,False,True,88
8.54,5.16,7.51,2.8,24.01,11.34,0.6870837966599472,0.24691355847323118,True,False,False,False,False,False,False,False,True,False,False,False,False,False,86
8.72,4.96,8.77,1.54,23.99,10.260000000000002,0.5655643596847937,0.15009745125755836,True,False,False,False,False,False,True,False,False,False,False,False,False,False,73
7.08,8.61,7.72,0.59,24.0,7.67,1.1152848296263174,0.07692306689399388,False,False,False,False,False,False,False,False,False,False,True,False,False,False,87
7.51,4.96,10.26,1.27,23.999999999999996,8.78,0.48343075210226594,0.14464690835456628,True,False,False,False,False,True,False,False,False,False,False,False,False,False,56
10.71,5.85,4.45,3.0,24.01,13.71,1.3146064461558546,0.21881836478348907,False,False,False,False,False,False,False,False,True,False,False,False,False,False,86
11.05,3.72,7.13,2.1,24.000000000000004,13.15,0.5217390572595992,0.1596958053463266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,95
9.16,5.89,6.63,2.31,23.99,11.47,0.8883859896853711,0.20139492577202042,True,False,True,False,False,False,False,False,False,False,False,False,False,False,95
5.49,10.64,7.38,0.49,24.0,5.98,1.441734221987233,0.08193978562879838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92
10.5,4.31,6.89,2.3,24.0,12.8,0.6255441762635447,0.17968748596191514,False,False,True,False,False,False,False,False,False,False,False,False,False,False,80
10.7,2.59,8.48,2.23,24.0,12.93,0.3054244922848476,0.1724671173652655,False,False,False,False,False,False,False,True,False,False,False,False,False,False,86
10.4,4.03,7.17,2.4,24.0,12.8,0.5620640778153309,0.18749998535156365,True,False,False,False,False,False,False,False,True,False,False,False,False,False,90
8.9,6.53,8.28,0.28,23.990000000000002,9.18,0.7886472477479171,0.030501086002060356,True,False,False,False,False,False,True,False,False,False,False,False,False,False,82
11.05,4.4,7.96,0.59,24.0,11.64,0.5527637496527953,0.050687280868790305,False,False,False,False,False,False,True,False,False,False,False,False,False,False,86
10.34,4.53,6.66,2.48,24.01,12.82,0.6801800780510393,0.19344772281999043,True,False,False,False,False,False,False,False,True,False,False,False,False,False,92
8.0,8.17,7.58,0.25,24.0,8.25,1.07783626941474,0.03030302662993617,False,False,False,False,False,False,False,True,False,False,False,False,False,False,83
8.0,6.29,9.12,0.59,23.999999999999996,8.59,0.6896929068319182,0.06868450888422481,True,False,False,True,False,False,False,False,False,False,False,False,False,False,79
8.5,7.98,7.01,0.51,24.000000000000004,9.01,1.1383735893903582,0.05660376730257855,False,False,False,False,False,False,False,False,False,False,False,False,True,False,88
9.04,7.03,7.93,0.0,24.0,9.04,0.8865068238957348,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,79
8.61,6.04,6.36,3.0,24.009999999999998,11.61,0.9496853852695935,0.2583979105600422,True,False,True,False,False,False,False,False,False,False,False,False,False,False,76
8.15,7.65,7.15,1.06,24.01,9.21,1.0699299202895216,0.11509227849160929,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87
8.06,8.87,7.05,0.02,24.0,8.08,1.2581558499069716,0.002475247218409998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,83
4.75,8.79,9.05,1.42,24.009999999999998,6.17,0.9712706109093246,0.23014582979808268,True,False,False,False,False,False,False,False,False,False,False,False,False,False,73
7.21,4.09,11.48,1.22,24.0,8.43,0.3562717459693601,0.14472121652180114,False,False,False,False,False,True,False,False,False,False,False,False,False,False,72
7.79,7.8,6.61,1.8,24.0,9.59,1.1800300786641331,0.18769549659066773,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87
9.77,9.96,4.14,0.12,23.990000000000002,9.889999999999999,2.4057965203390053,0.012133466922804155,True,False,False,False,False,False,True,False,False,False,False,False,False,False,87
8.77,3.23,10.59,1.42,24.009999999999998,10.19,0.30500469263411784,0.13935229250713518,False,False,False,True,False,False,False,False,False,False,False,False,False,False,67
8.77,5.51,7.6,2.13,24.009999999999998,10.899999999999999,0.7249999046052757,0.19541282610891506,False,False,True,False,False,False,False,False,False,False,False,False,False,False,92
8.53,9.13,5.71,0.63,24.0,9.16,1.5989489318828491,0.06877728506798199,False,False,False,False,False,False,False,False,False,False,False,True,False,False,86
7.17,9.29,6.25,1.29,24.0,8.46,1.4863997621760379,0.1524822514796393,True,False,False,False,False,False,False,False,False,True,False,False,False,False,72
9.63,5.01,6.98,2.38,24.0,12.010000000000002,0.7177649401482893,0.19816817667209186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79
8.4,9.41,6.18,0.0,23.990000000000002,8.4,1.5226534752987904,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,82
8.79,8.01,5.72,1.49,24.009999999999994,10.28,1.4003494055333208,0.14494162014186576,True,False,False,False,False,False,False,False,False,False,False,False,False,False,70
9.9,7.3,4.57,2.24,24.009999999999998,12.14,1.5973738298963172,0.18451398809604713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,90
9.74,6.08,6.98,1.2,24.0,10.94,0.8710600471260677,0.10968920386753164,True,False,False,True,False,False,False,False,False,False,False,False,False,False,95
8.22,5.99,6.78,3.0,23.990000000000002,11.22,0.8834806956518148,0.26737965531375624,False,False,False,False,False,False,False,False,False,False,False,False,True,False,91
12.07,3.21,8.6,0.12,24.000000000000004,12.19,0.37325577055165465,0.009844133728947192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,82
10.33,3.37,7.37,2.93,24.0,13.26,0.45725909670839937,0.22096529253655414,False,False,False,False,False,False,False,False,True,False,False,False,False,False,87
9.1,7.78,5.68,1.44,24.0,10.54,1.3697180687116077,0.13662237792956566,False,False,False,False,False,False,False,False,False,False,False,True,False,False,82
8.04,8.19,7.31,0.47,24.009999999999994,8.51,1.120382883668552,0.05522913569575374,True,False,False,False,False,False,False,True,False,False,False,False,False,False,90
9.87,4.06,7.06,3.0,23.99,12.87,0.575070740074966,0.2331002149883283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91
8.08,6.2,8.75,0.97,24.0,9.05,0.708571347591846,0.10718230859863993,True,False,False,False,False,False,False,False,False,False,False,False,False,True,86
12.28,1.71,7.99,2.02,23.999999999999996,14.299999999999999,0.21401749511670898,0.14125873138050832,True,False,False,False,False,False,False,True,False,False,False,False,False,False,84
8.97,9.98,4.97,0.08,24.0,9.05,2.008047885704651,0.00883977802875381,True,False,False,False,False,False,False,False,False,False,False,False,False,False,88
9.55,3.79,9.46,1.2,24.0,10.75,0.40063420712111975,0.11162789659275381,False,False,False,False,False,False,False,False,False,True,False,False,False,False,94
8.74,6.82,6.21,2.22,23.99,10.96,1.0982284865976673,0.20255472604427685,True,False,False,False,False,False,False,False,False,False,True,False,False,False,100
8.21,9.19,6.53,0.07,24.0,8.280000000000001,1.4073504736063591,0.008454105259166032,True,False,False,False,False,False,False,False,False,True,False,False,False,False,75
10.63,3.98,8.23,1.17,24.010000000000005,11.8,0.4835965390526684,0.09915253397012423,False,False,False,False,False,False,False,False,True,False,False,False,False,False,92
9.67,8.67,3.68,1.98,24.0,11.65,2.3559776206582552,0.16995706695647494,False,False,False,False,False,True,False,False,False,False,False,False,False,False,89
9.63,4.65,7.84,1.88,24.0,11.510000000000002,0.5931121692458968,0.16333621517495955,True,False,False,False,False,False,False,False,False,True,False,False,False,False,80
11.13,3.43,7.84,1.6,24.0,12.73,0.43749994419643573,0.12568734283681518,True,False,False,False,True,False,False,False,False,False,False,False,False,False,76
11.09,2.69,8.13,2.08,23.990000000000002,13.17,0.3308732680352684,0.15793468808392652,True,False,True,False,False,False,False,False,False,False,False,False,False,False,95
10.04,8.0,5.63,0.34,24.009999999999998,10.379999999999999,1.420958895033944,0.03275529549563628,True,True,False,False,False,False,False,False,False,False,False,False,False,False,63
8.27,6.98,6.43,2.32,24.0,10.59,1.0855363786102057,0.21907457799106914,True,False,False,True,False,False,False,False,False,False,False,False,False,False,81
11.5,6.42,4.5,1.57,23.990000000000002,13.07,1.4266663496297,0.12012240855987694,True,False,False,False,True,False,False,False,False,False,False,False,False,False,80
10.45,1.33,9.9,2.31,23.99,12.76,0.13434342077339184,0.18103446857096642,False,False,True,False,False,False,False,False,False,False,False,False,False,False,75
8.59,8.49,6.92,0.0,24.0,8.59,1.2268784354221913,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,88
8.28,6.67,7.32,1.73,24.0,10.01,0.9112020613111937,0.17282715556172273,False,False,False,False,False,False,False,False,False,False,False,True,False,False,83
9.75,4.08,8.94,1.22,23.99,10.97,0.4563757878774287,0.11121238730971857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,100
8.81,4.29,9.15,1.75,24.0,10.56,0.46885240777569315,0.16571968127654535,True,False,False,False,False,False,False,False,False,False,False,False,True,False,85
8.52,8.0,5.47,2.01,24.0,10.53,1.4625225845479737,0.19088317275563413,True,False,False,False,False,False,False,False,True,False,False,False,False,False,79
9.53,8.29,5.94,0.23,23.990000000000002,9.76,1.3956226606695854,0.023565571355986546,True,False,False,False,False,False,False,False,False,False,False,True,False,False,71
11.41,6.25,5.86,0.48,24.0,11.89,1.0665527190183073,0.040370055477707695,False,False,True,False,False,False,False,False,False,False,False,False,False,False,74
13.9,1.14,8.96,0.0,24.0,13.9,0.1272321286571285,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,50
7.17,7.13,6.71,2.99,24.0,10.16,1.0625929862007473,0.2942913096169971,False,False,False,True,False,False,False,False,False,False,False,False,False,False,88
9.74,4.6,8.13,1.53,24.0,11.27,0.5658055884617972,0.13575863924058215,True,False,False,False,False,True,False,False,False,False,False,False,False,False,80
7.95,5.7,7.75,2.6,24.0,10.55,0.7354837760666095,0.24644547427057117,True,False,False,False,False,False,False,False,False,False,False,False,True,False,84
9.29,5.13,7.47,2.11,23.999999999999996,11.399999999999999,0.6867468960178185,0.1850877030624822,True,False,False,False,False,False,False,False,False,False,False,False,False,True,95
7.08,9.64,6.07,1.21,24.0,8.29,1.5881381238652184,0.14595896912437045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,87
9.8,6.01,8.19,0.0,24.0,9.8,0.7338216442220216,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,70
7.5,6.1,10.25,0.15,24.0,7.65,0.5951218931588397,0.019607840574138485,True,False,False,False,False,False,False,False,False,False,False,False,False,True,60
9.07,4.51,9.09,1.33,24.0,10.4,0.49614956037958635,0.12788460308801894,False,False,False,False,False,False,False,False,False,False,False,False,False,True,87
11.25,2.85,8.4,1.49,23.99,12.74,0.33928567389456266,0.11695446491723195,False,False,False,False,False,False,False,True,False,False,False,False,False,False,76
14.32,1.0,5.68,3.0,24.0,17.32,0.17605630703234032,0.17321015166223142,True,False,False,False,True,False,False,False,False,False,False,False,False,False,67
7.95,6.7,6.43,2.91,23.99,10.86,1.0419905066888793,0.2679557764313282,True,False,False,False,False,False,False,False,False,True,False,False,False,False,85
9.34,8.08,5.87,0.71,24.000000000000004,10.05,1.3764903958278711,0.07064675913962595,False,False,False,False,False,False,False,False,False,False,False,True,False,False,86
10.34,4.4,6.83,2.43,24.0,12.77,0.644216596747204,0.1902897266805226,True,False,True,False,False,False,False,False,False,False,False,False,False,False,80
11.63,3.85,5.87,2.65,24.0,14.280000000000001,0.6558772306853099,0.1855742166964834,True,True,False,False,False,False,False,False,False,False,False,False,False,False,70
12.87,2.47,5.95,2.72,24.009999999999998,15.59,0.4151259806510957,0.17447080343355978,False,False,False,False,True,False,False,False,False,False,False,False,False,False,80
6.51,9.98,7.51,0.0,24.0,6.51,1.328894629974084,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,80
9.19,6.89,5.88,2.04,23.999999999999996,11.23,1.1717685082026346,0.1816562616512679,True,False,False,False,False,False,False,False,False,True,False,False,False,False,88
9.06,6.01,6.9,2.03,24.0,11.09,0.8710143665196569,0.18304777429686436,True,False,False,False,False,False,False,False,False,False,False,False,False,True,85
11.31,3.27,7.47,1.94,23.990000000000002,13.25,0.43775094541486675,0.14641508328942768,False,False,False,False,False,False,False,True,False,False,False,False,False,False,85
7.94,7.91,7.8,0.35,24.000000000000004,8.290000000000001,1.0141024340894316,0.04221953652357822,True,False,False,False,False,False,False,False,False,False,False,False,False,True,89
10.16,6.19,6.67,0.98,24.000000000000004,11.14,0.9280358428731871,0.08797126678893476,False,False,False,False,False,False,False,False,True,False,False,False,False,False,83
